trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
-0.09782705071102987	-0.19855677579402617	-0.16563242973284878	0.0013780229412247757	-0.001268337911607124	0.0010464580673562188
0.09884904944301137	-0.3257982270322184	0.23240890702710768	-4.5704803128016275e-05	-0.0033791850136105596	-0.0003959552462277126
0.13978759206019908	-0.13819607895444458	0.6510293419743924	0.0003719025731329419	-0.008070701606459087	0.0017419368986241433
0.1756264544513868	-0.13342433295480133	0.5391173030747782	0.0006971373745855064	-0.007914741128045572	0.002178050377100301
0.07852816174101679	-0.12979274669134985	0.4237780362662411	0.0008552421280689638	-0.009436548167360463	0.0020229817246949088
0.21331799235420784	0.06037633296855008	0.37289189769106357	-0.00033079958104097716	-0.006216826444311532	0.0009126728430586015
0.5318699732422978	0.009180910351035701	0.4147802278989719	-0.0007596952959055313	-0.003955015577517472	0.0031657369295166856
0.7027203627818175	0.26733047671774723	0.7003577873976644	-0.003099554317407977	-0.002757272372083351	0.0021259701292882095
0.5589739549291013	0.22480564455574584	0.9516926475506662	-0.00417432088422045	-0.007395881210015962	0.0008793389910552278
0.36799313233886555	0.31997816966998116	0.9658211801757718	-0.006339515468757231	-0.004979430213908006	0.00038451199950422193
0.5569904670815897	0.49635528057978706	1.245139660553245	-0.007091995425029284	-0.002500344731401024	-0.0003057220317011994
0.6017582375958146	0.24171533960127461	1.3377225278122187	-0.009165230950054774	-0.0017311229028577524	-0.0011519474851054454
0.9205419228691025	-0.044797091600724204	1.335307914995447	-0.013389435922921106	-0.003530978162165306	-0.002855325175009491
0.6819443312560044	0.06793964040398033	1.6973978561560472	-0.018261909955593496	-0.0016105693435645876	-0.0041055608202228136
0.708987219509504	0.4666479381259437	1.4145988180058795	-0.018381416940828663	0.0004900705526344913	-0.005262640688053478
0.728165529288287	0.30755075409384103	1.1608890350201397	-0.01902957792650624	0.0013067485055915265	-0.008087915313113123
0.8013501136595582	-0.037392885146292854	1.3406033551499066	-0.01996548671077097	0.002424985330991573	-0.007140019371726057
1.1211373107820393	-0.09117224752203287	1.2537805493997318	-0.022281576049796064	0.0007339012166960755	-0.005718089714254407
1.2987694876067193	-0.030469379869942526	0.9551657186166378	-0.021996302657765584	0.002668334786066854	-0.006878773851784119
1.4347002711235843	-0.11031195574697639	1.0827461511821335	-0.025943659701483525	0.0014805241654014998	-0.009675842211721616
1.3710907308093672	-0.2667135506628048	1.197413694300636	-0.02790753057622547	0.003389309824478288	-0.009513111969205833
1.5305842789111548	-0.642466949001358	1.1667412190863713	-0.02782922370143085	-0.00030454781756364705	-0.010230054867300494
1.931135094734635	-0.8822037387865128	1.5585476916689993	-0.02642736984398917	-0.002889791468286535	-0.009599364162019867
1.5664376891750584	-0.757015788976324	1.0808000114000371	-0.028083724830454314	-0.001550371206943663	-0.011265171304646424
1.1819800188235474	-1.016512332526529	0.9216008093141731	-0.030507321629371	-0.003914175214188014	-0.012042971563594157
1.280537137449397	-0.7215458309631408	0.7984787497213764	-0.02993867015063414	-0.0055342517955628	-0.011609141975513158
0.9463118047985419	-0.8397634074316364	0.6035460662044055	-0.03381503330761173	-0.009204645738457976	-0.009704124941993759
1.0619696765531708	-0.7087004073056173	0.7493042074017238	-0.03257731079991834	-0.009942148446442879	-0.010310787665236297
0.9181980604884241	-0.730169858810557	0.6146420048847554	-0.03297398642914263	-0.00864134293747662	-0.009492656915931121
0.9275083404704451	-1.1230154888261068	0.22147457886792565	-0.030386269351347066	-0.008862638516416789	-0.00939012322221718
0.9631822736030826	-0.8953163852190906	0.06413014914770312	-0.030761971877709217	-0.00939260818271004	-0.006539866171456086
0.8622403151855051	-0.8987062411655685	0.2647019596352328	-0.03179944311302452	-0.00987481264220215	-0.005673531879702068
0.798345914576746	-1.023924137388102	0.14136297252766739	-0.034890390894586336	-0.0072768586737931625	-0.008542838183554528
0.762655337418991	-1.095311691654709	0.4300770824386928	-0.03735304865366068	-0.006929902237053214	-0.008070959902200367
0.8440244757155905	-1.4308878005224464	0.45515613447597936	-0.03679713356613498	-0.004469078358950354	-0.007372009021611187
0.9913014509125656	-1.6823655869797587	0.6426951285895949	-0.03757025744942388	-0.004834955994423013	-0.009169015877413943
0.9434717897669029	-1.800669310092655	0.7198416801481324	-0.040726973442457064	-0.006785861145712552	-0.006454490331148192
1.109181854155366	-1.5595560230028038	0.6000196399037073	-0.04078820042258279	-0.007626332028893711	-0.005930958261216462
1.1694468888821454	-1.5949131820049427	0.5577065941521331	-0.04032974470610649	-0.008410819478407817	-0.0062520702851662805
1.2955153227298861	-1.756754615802949	0.5235358730917622	-0.042001783599121184	-0.0074357526678045785	-0.008588244878175649
1.1977440433384012	-1.8877372454567922	0.8790355521825669	-0.03933393768822006	-0.008864110689122132	-0.009163042199609837
